Step,GAN_A-202102240258 - loss
5557,0.178336933
5558,0.25594914
5559,0.542417586
5560,0.214800388
5561,0.234186679
5562,0.280906349
5563,0.236489043
5564,0.272789747
5565,0.216196537
5566,0.283815444
5567,0.25475198
5568,0.298275083
5569,0.246483818
5570,0.275751561
5571,0.341734052
5572,0.299223453
5573,0.295513958
5574,0.285368532
5575,0.495936334
5576,0.220336765
5577,0.247702718
5578,0.23800005
5579,0.314398378
5580,0.248290822
5581,0.211547986
5582,0.259423912
5583,0.278932989
5584,0.589359462
5585,0.302648783
5586,0.253306448
5587,0.267946482
5588,0.694713652
5589,0.246762916
5590,0.238447726
5591,0.286087751
5592,0.25948143
5593,0.21244213
5594,0.286297232
5595,0.327376455
5596,0.273392081
5597,1.169543505
5598,0.236058712
5599,0.193951741
5600,0.26878047
5601,0.244952545
5602,0.254077792
5603,0.25355944
5604,0.729192019
5605,0.260971516
5606,0.299351513
5607,0.301751524
5608,0.254479945
5609,0.236905992
5610,0.2694543
5611,0.292378366
5612,0.255847633
5613,0.320046902
5614,0.257687539
5615,0.285281509
5616,0.381123781
5617,0.243774459
5618,0.252499342
5619,0.263859689
5620,0.284422964
5621,0.214853987
5622,0.311687082
5623,0.255279005
5624,0.273937821
5625,0.264251113
5626,0.256434917
5627,0.278333753
5628,0.19228512
5629,0.269936204
5630,0.226878464
5631,0.239972621
5632,0.292161256
5633,0.268773139
5634,0.252021998
5635,0.249971166
5636,0.276983649
5637,0.3035855
5638,0.228471458
5639,0.224449247
5640,0.218646392
5641,0.248433709
5642,0.213393256
5643,0.270124882
5644,0.268817812
5645,0.202608377
5646,0.208536267
5647,0.229034245
5648,0.707077563
5649,0.239334255
5650,0.209449559
5651,0.312630117
5652,0.247283667
5653,0.208565518
5654,0.248006299
5655,0.158585623
5656,0.251558334
5657,0.255024403
5658,0.279866993
5659,0.267973781
5660,0.261577338
5661,0.637709498
5662,0.33304891
5663,0.227794617
5664,0.19977957
5665,0.238518253
5666,0.202215835
5667,0.272147566
5668,0.250096142
5669,1.067004085
5670,0.215687305
5671,0.230671734
5672,0.236173943
5673,0.225407735
5674,0.233290508
5675,0.2640872
5676,0.223123521
5677,0.302731961
5678,0.262179047
5679,0.246650413
5680,0.166269183
5681,0.268630147
5682,0.256768972
5683,0.244630873
5684,0.275391519
5685,0.295513332
5686,0.286353946
5687,0.264718115
5688,0.242081895
5689,0.191422254
5690,0.238702193
5691,0.224068031
5692,0.22745882
5693,0.270962685
5694,0.221990928
5695,0.21315743
5696,0.213753864
5697,0.242800653
5698,0.2552692
5699,0.216153368
5700,0.202240169
5701,0.233657673
5702,0.241497219
5703,0.219603807
5704,0.254680663
5705,0.175440222
5706,0.228852779
5707,0.245362714
5708,0.260020286
5709,0.242014095
5710,0.2494165
5711,0.275637746
5712,0.250898659
5713,0.232491329
5714,0.276791722
5715,0.306429297
5716,0.316274136
5717,0.222673491
5718,0.228400141
5719,0.217023209
5720,0.238144264
5721,0.286411345
5722,0.273156434
5723,0.279007256
5724,0.226329714
5725,0.270861745
5726,0.26863417
5727,0.218959659
5728,0.303032786
5729,0.856598675
5730,0.274010658
5731,0.202582434
5732,0.269905478
5733,0.861581385
5734,0.299270332
5735,0.254776508
5736,0.30468297
5737,0.251223415
5738,0.236863226
5739,0.285228014
5740,0.23781532
5741,0.190283507
5742,0.193202049
5743,0.365529001
5744,0.239503756
5745,0.192825764
5746,0.231323391
5747,0.628760397
5748,0.265868396
5749,0.272992909
5750,0.272996783
5751,0.258382142
5752,0.227949992
5753,0.308493644
5754,0.278237104
5755,0.292631865
5756,0.281387269
5757,0.264802456
5758,0.238378644
5759,0.259574205
5760,0.208514869
5761,0.251513034
5762,0.237808555
5763,0.18007721
5764,0.249196008
5765,0.25406298
5766,0.215523973
5767,0.210999399
5768,0.238054812
5769,0.284032077
5770,0.244080111
5771,0.225558251
5772,0.218433097
5773,0.2230452
5774,0.259078294
5775,0.622626901
5776,0.237795919
5777,0.280168653
5778,0.240005299
5779,0.232091933
5780,0.289996922
5781,0.217658922
5782,0.272640765
5783,0.222635165
5784,0.27270785
5785,0.207872272
5786,0.213626474
5787,0.216923833
5788,0.203634039
5789,0.256840646
5790,0.275106668
5791,0.234252647
5792,0.300434113
5793,0.252719373
5794,0.265898854
5795,0.249230161
5796,0.285608172
5797,0.196890399
5798,0.280790359
5799,0.203256428
5800,0.248933077
5801,0.23766546
5802,0.318634659
5803,0.237931132
5804,0.280101985
5805,0.225822464
5806,0.24620533
5807,0.296705186
5808,0.278888494
5809,0.234819785
5810,0.294596612
5811,0.242687449
5812,0.257161766
5813,0.251517057
5814,0.262138247
5815,0.282530457
5816,0.275642991
5817,0.265459388
5818,0.20789811
5819,0.214943931
5820,0.245353743
5821,0.262550026
5822,0.234971151
5823,0.212252572
5824,0.309717685
5825,0.27502498
5826,0.2561858
5827,0.244679764
5828,0.278542191
5829,0.291208804
5830,0.207412615
5831,0.244914517
5832,0.304148346
5833,0.306231856
5834,0.228441462
5835,0.172503918
5836,0.268289566
5837,0.290532708
5838,0.28076598
5839,0.259323329
5840,0.221562877
5841,0.189314887
5842,0.202015623
5843,0.259652495
5844,0.253512174
5845,0.225381315
5846,0.236635432
5847,0.201429665
5848,0.235906094
5849,0.311352611
5850,0.236674234
5851,0.276834041
5852,0.519697905
5853,0.293729037
5854,0.243366554
5855,0.254967481
5856,0.272884369
5857,0.288960159
5858,0.19858025
5859,0.287745059
5860,0.212756827
5861,0.274162382
5862,0.228116035
5863,0.205439687
5864,0.263356715
5865,0.265948921
5866,0.215578288
5867,0.254904628
5868,0.259768665
5869,0.235524416
5870,0.268776834
5871,0.235254228
5872,0.213340655
5873,0.231113583
5874,0.257760197
5875,0.283659935
5876,0.216417104
5877,0.22407037
5878,0.221166193
5879,0.268837035
5880,0.254661024
5881,0.169365048
5882,0.235095635
5883,0.210790098
5884,0.295815408
5885,0.255762368
5886,0.480891794
5887,0.270621151
5888,0.248964891
5889,0.255026102
5890,0.248849526
5891,0.230946288
5892,0.206648201
5893,0.274845451
5894,0.24800539
5895,0.27721265
5896,0.251746774
5897,0.244129077
5898,0.190824777
5899,0.280695677
5900,0.328973025
5901,0.209514335
5902,0.228869557
5903,2.561873436
5904,0.853892744
5905,0.247725725
5906,0.260910451
5907,0.242180079
5908,0.271666288
5909,0.232817173
5910,0.172923073
5911,0.237579823
5912,0.25009954
5913,0.167741314
5914,0.280298918
5915,0.207682833
5916,0.253132761
5917,0.212272972
5918,0.278898597
5919,0.212469622
5920,0.465283126
5921,0.249229699
5922,0.248043001
5923,0.246976882
5924,0.257870525
5925,0.258523881
5926,0.26322791
5927,0.314041644
5928,0.271893561
5929,0.228611931
5930,0.199688792
5931,0.279837787
5932,0.259876907
5933,0.23097159
5934,0.213531211
5935,0.236578479
5936,0.211731195
5937,0.223943606
5938,0.27717787
5939,0.268767536
5940,0.234703004
5941,0.219312578
5942,0.231246755
5943,0.22571519
5944,0.25929296
5945,0.26547116
5946,0.236702248
5947,0.299080849
5948,0.230995059
5949,0.27996394
5950,0.234317303
5951,0.230889469
5952,0.205512717
5953,0.220285103
5954,0.283504754
5955,0.247111425
5956,0.270059854
5957,0.232166678
5958,0.245765403
5959,0.263298571
5960,0.201624662
5961,0.246186346
5962,0.270610392
5963,0.26665163
5964,0.244200721
5965,0.258612394
5966,0.276530415
5967,0.269741058
5968,0.25274232
5969,0.221621484
5970,0.208457917
5971,0.264686495
5972,0.21923773
5973,0.28269428
5974,0.281228781
5975,0.184560269
5976,0.236671463
5977,0.214643836
5978,0.251502901
5979,0.250032693
5980,0.222319379
5981,0.199755386
5982,0.258190513
5983,0.293907225
5984,0.290777564
5985,0.231146231
5986,0.197438732
5987,0.22101371
5988,0.211119354
5989,0.236314401
5990,0.206366852
5991,0.253456622
5992,0.260576338
5993,0.30383265
5994,0.283020616
5995,0.225700691
5996,0.221689478
5997,0.221196026
5998,0.231100366
5999,0.211470932
6000,0.251147866
6001,0.28766489
6002,0.217844769
6003,0.221466839
6004,0.266936719
6005,0.244364709
6006,0.255896896
6007,0.220147178
6008,0.221489832
6009,0.304637551
6010,0.198985845
6011,0.218161941
6012,0.17037499
6013,0.224240974
6014,0.219017982
6015,0.209253907
6016,0.217226729
6017,0.145151109
6018,0.243317813
6019,0.275965184
6020,0.235298946
6021,0.222849905
6022,0.241706863
6023,0.246010646
6024,0.206500858
6025,0.264280438
6026,0.262186646
6027,0.246077567
6028,0.278949618
6029,0.207348019
6030,0.244325057
6031,0.219115958
6032,0.224618271
6033,0.232501194
6034,0.276878446
6035,0.213382825
6036,0.253101319
6037,0.24918294
6038,0.273360193
6039,0.17218861
6040,0.227890551
6041,0.229599699
6042,0.230670273
6043,0.31114167
6044,0.261394739
6045,0.235687613
6046,0.223755822
6047,0.246420324
6048,0.265332401
6049,0.245547593
6050,0.238103136
6051,0.245324343
6052,0.252921164
6053,0.209123954
6054,0.256135911
6055,0.230937928
6056,0.250377804
6057,0.276320279
6058,0.288379341
6059,0.221729606
6060,0.266369402
6061,0.254053116
6062,0.23666063
6063,0.285646886
6064,0.22831139
6065,0.267922729
6066,0.234402373
6067,0.22943455
6068,0.229496896
6069,0.238068968
6070,0.196376294
6071,0.549808204
6072,0.237836301
6073,0.274654239
6074,0.267844051
6075,0.260538161
6076,0.244608402
6077,0.21978274
6078,0.406380504
6079,0.209314272
6080,0.305360913
6081,0.251341552
6082,0.264731109
6083,0.223224774
6084,0.209041521
6085,0.301028371
6086,0.249993622
6087,0.218785405
6088,0.311048448
6089,0.2419177
6090,0.219654679
6091,0.213382646
6092,0.266779661
6093,0.172032431
6094,0.253508598
6095,0.24067007
6096,0.227933258
6097,0.193817437
6098,0.258374065
6099,0.230227098
6100,0.245600015
6101,0.21982725
6102,0.217963696
6103,0.280151993
6104,0.243288606
6105,0.17805627
6106,0.28805545
6107,0.176443338
6108,0.206739053
6109,0.211675912
6110,0.223380819
6111,0.257000089
6112,0.257390857
6113,0.26096645
6114,0.260184556
6115,0.259097755
6116,0.219332173
6117,0.296961963
6118,0.283557892
6119,0.225698844
6120,0.253508568
6121,0.240956187
6122,0.195938349
6123,0.204030886
6124,0.207547575
6125,0.226946816
6126,0.24171105
6127,0.23368445
6128,0.285508603
6129,0.214761421
6130,0.273007244
6131,0.217723489
6132,0.258870423
6133,0.250906229
6134,0.206466958
6135,0.23479113
6136,0.216314808
6137,0.270525873
6138,0.263479292
6139,0.174194068
6140,0.152535081
6141,0.265571445
6142,0.285756409
6143,0.226219565
6144,0.23088114
6145,0.296319813
6146,0.21896936
6147,0.230804592
6148,0.275968701
6149,0.172615066
6150,0.204494551
6151,0.184297949
6152,0.25045085
6153,0.218069792
6154,0.184671879
6155,0.274233699
6156,0.240357667
6157,0.20628354
6158,0.243035749
6159,0.215808079
6160,0.284975827
6161,0.22035493
6162,0.262431502
6163,0.182820573
6164,0.237734511
6165,0.252930611
6166,0.271569043
6167,0.266664118
6168,0.262491673
6169,0.24702397
6170,0.216113046
6171,0.248878792
6172,0.24669373
6173,0.201090097
6174,0.226651728
6175,0.216708869
6176,0.214790732
6177,0.244280204
6178,0.210594431
6179,0.264178365
6180,0.239836082
6181,0.257161617
6182,0.259177685
6183,0.183171287
6184,0.222807974
6185,0.270509809
6186,0.218744546
6187,0.295250237
6188,0.275191486
6189,0.222576603
6190,0.253156245
6191,0.209405094
6192,0.273782104
6193,0.281850308
6194,0.296322048
6195,0.273187488
6196,0.258203179
6197,0.266148448
6198,0.23394531
6199,0.229166061
6200,0.237100422
6201,0.20678997
6202,0.261310071
6203,0.262485057
6204,0.218563855
6205,0.228689775
6206,0.483683825
6207,0.251572609
6208,0.256415009
6209,0.234744638
6210,0.281919479
6211,0.242477819
6212,0.196041539
6213,0.160965428
6214,0.243093535
6215,0.286196887
6216,0.254537702
6217,0.275601208
6218,0.227201343
6219,0.264209837
6220,0.241379544
6221,0.270406693
6222,0.25202328
6223,0.269637913
6224,0.22787863
6225,0.223321736
6226,0.288498133
6227,0.300331324
6228,0.266639829
6229,0.221611232
6230,0.204301238
6231,0.26685977
6232,0.219792977
6233,0.258045197
6234,0.273794532
6235,0.285411328
6236,0.239930198
6237,0.159647137
6238,0.255300015
6239,0.23609218
6240,0.275691509
6241,0.268725067
6242,0.243678614
6243,0.263567418
6244,0.280561686
6245,0.251195967
6246,0.505177259
6247,0.247132212
6248,0.264486313
6249,0.218896404
6250,0.243508667
6251,0.17244114
6252,0.272643119
6253,0.264486253
6254,0.205210701
6255,0.233829498
6256,0.240196452
6257,0.199498788
6258,0.201473862
6259,0.236835122
6260,0.240822077
6261,0.251563966
6262,0.265449047
6263,0.248306841
6264,0.184911937
6265,0.237006396
6266,0.284388989
6267,0.208194807
6268,0.206288934
6269,0.256046683
6270,0.284111589
6271,0.263681084
6272,0.197549403
6273,0.231009543
6274,0.194922358
6275,0.26150623
6276,0.26685667
6277,0.261155784
6278,0.240422219
6279,0.216650099
6280,0.2124376
6281,0.273453206
6282,0.229799345
6283,0.178776041
6284,0.215577856
6285,0.238140106
6286,0.21292831
6287,0.261580765
6288,0.22624746
6289,0.209510803
6290,0.213749513
6291,0.240559861
6292,0.258619368
6293,0.227671146
6294,0.224732175
6295,0.249296263
6296,0.211961046
6297,0.228622884
6298,0.229167983
6299,0.246838018
6300,0.252083182
6301,0.292815924
6302,0.206052631
6303,0.27234593
6304,0.253537416
6305,0.258670568
6306,0.216082349
6307,0.232381791
6308,0.22518155
6309,0.210299641
6310,0.157188758
6311,0.250096381
6312,0.221906394
6313,0.213361815
6314,0.217464
6315,0.191349804
6316,0.262105167
6317,0.216365442
6318,0.232440874
6319,0.288050622
6320,0.260962427
6321,0.295118958
6322,0.208545536
6323,0.251772285
6324,0.290317237
6325,0.238152698
6326,0.254440039
6327,0.248512596
6328,0.251325637
6329,0.197041392
6330,0.206835762
6331,0.223738998
6332,0.214868098
6333,0.260095835
6334,0.172638506
6335,0.20960544
6336,0.23587583
6337,0.236396328
6338,0.207640067
6339,0.236849159
6340,0.248742297
6341,0.264034271
6342,0.23298125
6343,0.221916482
6344,0.202394664
6345,0.248238996
6346,0.224309668
6347,0.237888455
6348,0.243775368
6349,0.224841416
6350,0.244298652
6351,0.228417382
6352,0.234998092
6353,0.271303415
6354,0.191912949
6355,0.229692906
6356,0.227087736
6357,0.268404782
6358,0.237972707
6359,0.228818387
6360,0.239161968
6361,0.264617503
6362,0.252427995
6363,0.181933925
6364,0.247629419
6365,0.224017054
6366,0.26210475
6367,0.222923204
6368,0.214414403
6369,0.247879744
6370,0.246465102
6371,0.365532607
6372,0.253183454
6373,0.263214856
6374,0.260752827
6375,0.212310463
6376,0.2491941
6377,0.232233986
6378,0.276312679
6379,0.192767382
6380,0.222248822
6381,0.220584586
6382,0.2470406
6383,0.235651299
6384,0.188103795
6385,0.183719054
6386,0.183358699
6387,0.239241987
6388,0.251908898
6389,0.245065987
6390,0.274890512
6391,0.241013944
6392,0.24448058
6393,0.220566452
6394,0.257797003
6395,0.249509349
6396,0.214086056
6397,0.198463663
6398,0.216986328
6399,0.185915276
6400,0.238183171
6401,0.190432191
6402,0.205704093
6403,0.201402441
6404,0.270011812
6405,0.248238549
6406,0.225823432
6407,0.202599481
6408,0.256214947
6409,0.226364255
6410,0.202380762
6411,0.220298007
6412,0.260252833
6413,0.250884384
6414,0.236494541
6415,0.228141814
6416,0.231212184
6417,0.217861831
6418,0.232393578
6419,0.211641625
6420,0.24135007
6421,0.171500355
6422,0.255485266
6423,0.257922351
6424,0.259379625
6425,0.226634577
6426,0.21251376
6427,0.211630896
6428,0.209614322
6429,0.257445365
6430,0.232237592
6431,0.202333808
6432,0.196386889
6433,0.214741796
6434,0.254439503
6435,0.250630707
6436,0.206290126
6437,0.199178249
6438,0.276142359
6439,0.213401407
6440,0.20751892
6441,0.248895556
6442,0.260183811
6443,0.277548879
6444,0.221052334
6445,0.24565731
6446,0.208700642
6447,0.272479713
6448,0.238032758
6449,0.208484605
6450,0.246521011
6451,0.277043551
6452,0.24043639
6453,0.297382355
6454,0.27618292
6455,0.229144633
6456,0.242591187
6457,0.217994452
6458,0.269009024
6459,0.261786699
6460,0.230829149
6461,0.241863668
6462,0.253413796
6463,0.238472492
6464,0.217255905
6465,0.258383632
6466,0.248499736
6467,0.262381583
6468,0.208818376
6469,0.199320719
6470,0.208210036
6471,0.236550882
6472,1.365445495
6473,0.179935828
6474,0.807299376
6475,0.244478181
6476,0.24290438
6477,0.258667678
6478,0.264045596
6479,0.18445766
6480,0.187867969
6481,0.253771514
6482,0.224020138
6483,0.204265937
6484,0.227388173
6485,0.273945212
6486,0.23388496
6487,0.230999663
6488,1.092908859
6489,0.20020476
6490,0.286911041
6491,0.191918612
6492,0.216883808
6493,0.238469541
6494,0.230757833
6495,0.187701717
6496,0.197460234
6497,0.268354833
6498,0.297368407
6499,0.242656663
6500,0.223830193
6501,0.26677984
6502,0.286739349
6503,0.263969094
6504,0.266371071
6505,0.244869068
6506,0.247223318
6507,0.202123061
6508,0.273694158
6509,0.232127219
6510,0.200461462
6511,0.176256582
6512,0.242061928
6513,0.283564717
6514,0.141209155
6515,0.676604629
6516,0.20174174
6517,0.226030141
6518,0.209912091
6519,0.251525134
6520,0.185683429
6521,0.244101003
6522,0.252396137
6523,0.23764807
6524,0.256592691
6525,0.208891377
6526,0.21570985
6527,0.213490963
6528,0.192737728
6529,0.259998262
6530,0.27275309
6531,0.245438173
6532,0.248296559
6533,0.260367483
6534,0.236699253
6535,0.199515983
6536,0.180444494
6537,0.20016776
6538,0.25344649
6539,0.235518292
6540,0.243482515
6541,0.236545578
6542,0.257233441
6543,0.19161804
6544,0.237082914
6545,0.260683358
6546,0.24331595
6547,0.263017714
6548,0.229469955
6549,0.221572816
6550,0.235764012
6551,0.22205174
6552,0.235612512
6553,0.21315065
6554,0.259719551
6555,0.22098735
6556,0.187545016
6557,0.229427293
6558,0.261060297
6559,0.225916624
6560,0.236120671
6561,0.258318126
6562,0.20942983
6563,0.291555643
6564,0.226191089
6565,0.188128814
6566,0.216633156
6567,0.191271409
6568,0.297847986
6569,0.205770537
6570,0.264330685
6571,0.215426221
6572,0.233913645
6573,0.203397721
6574,0.20054011
6575,0.25940752
6576,0.199594706
6577,0.245206267
6578,0.226994395
6579,0.202666268
6580,0.209783643
6581,0.255111635
6582,0.26920855
6583,0.216716588
6584,0.245634362
6585,0.212203309
6586,0.224192291
6587,0.269086838
6588,0.240775853
6589,0.231069595
6590,0.268468022
6591,0.262247056
6592,0.299962521
6593,0.314916015
6594,0.257647991
6595,0.184076801
6596,0.188295409
6597,0.249662295
6598,0.255056977
6599,0.521599948
6600,0.203597724
6601,0.172959164
6602,0.214700565
6603,0.20557873
6604,0.347351134
6605,0.224942595
6606,0.271483392
6607,0.242736652
6608,0.18636629
6609,0.258641034
6610,0.213607147
6611,0.404557139
6612,0.248727396
6613,0.219364449
6614,0.249992952
6615,0.247500166
6616,0.244177356
6617,0.25704819
6618,0.271988213
6619,0.270783722
6620,0.240663946
6621,0.202691376
6622,0.254975796
6623,0.19734256
6624,0.227185413
6625,0.276468903
6626,0.226050973
6627,2.309332371
6628,0.274159729
6629,0.219401941
6630,0.26315695
6631,0.245828077
6632,0.228148922
6633,0.228136361
6634,0.222819492
6635,0.209142134
6636,0.228801712
6637,0.225503743
6638,0.264432698
6639,0.221593246
6640,0.207401454
6641,0.227051601
6642,0.271580219
6643,0.247109503
6644,0.21645692
6645,0.266557962
6646,0.297857761
6647,0.256234378
6648,0.22269012
6649,0.288575709
6650,0.160838693
6651,0.229712367
6652,0.256714374
6653,0.265949994
6654,0.285346478
6655,0.270217687
6656,0.225846007
6657,0.25217399
6658,0.445757419
6659,0.21165581
6660,0.279756844
6661,0.298186272
6662,0.254945755
6663,0.230009824
6664,0.188378289
6665,0.21601513
6666,0.307066798
6667,0.23354198
6668,0.254786223
6669,0.311295182
6670,0.289161384
6671,0.247868478
6672,0.188442796
6673,0.194596335
6674,0.240180612
6675,0.220770195
6676,0.184320018
6677,0.189205751
6678,0.281280845
6679,0.189775229
6680,0.211962447
6681,0.194535598
6682,0.175804734
6683,0.207785785
6684,0.330094397
6685,1.391651392
6686,0.230811223
6687,0.160141453
6688,0.285052091
6689,0.260401338
6690,0.288832903
6691,0.217584744
6692,0.254995614
6693,0.188722044
6694,0.216961145
6695,0.247111559
6696,0.246385202
6697,0.417803288
6698,0.24311839
6699,0.291631818
6700,0.313126773
6701,0.260839194
6702,0.24105528
6703,0.254999071
6704,0.388806462
6705,0.248591736
6706,0.324082226
6707,0.237716466
6708,0.2790021
6709,0.208167508
6710,0.256571829
6711,0.187703952
6712,0.195855126
6713,0.189470485
6714,0.231912017
6715,0.236978844
6716,0.281110942
6717,0.219835415
6718,0.254179448
6719,0.251480907
6720,0.22176373
6721,0.248175278
6722,0.251809895
6723,0.249238402
6724,0.24979949
6725,0.27594319
6726,0.259007961
6727,0.245391175
6728,1.158967137
6729,0.213805199
6730,0.207201183
6731,0.278212547
6732,0.221070975
6733,0.225089565
6734,0.228318915
6735,0.206261992
6736,0.244685203
6737,0.236234501
6738,0.201662078
6739,0.279759258
6740,0.219405666
6741,0.246898636
6742,0.246747762
6743,0.220311522
6744,0.225533977
6745,0.153697982
6746,0.229667529
6747,0.176998138
6748,0.194270864
6749,0.182188109
6750,0.222424641
6751,0.215796307
6752,0.21064052
6753,0.295541346
6754,0.173645571
6755,0.288828671
6756,0.232117698
6757,0.220785037
6758,0.198820651
6759,0.27359432
6760,0.21662198
6761,0.203433022
6762,0.214858249
6763,0.224129811
6764,0.351790816
6765,0.248477533
6766,0.196207017
6767,0.195721149
6768,0.232816622
6769,0.226031199
6770,0.239957064
6771,0.189454332
6772,0.248818442
6773,0.295319408
6774,0.906160772
6775,0.231290206
6776,0.237965673
6777,0.267964154
6778,0.242745325
6779,0.2370767
6780,0.23738113
6781,0.27278176
6782,0.273722947
6783,0.246522933
6784,0.279618382
6785,0.36271888
6786,0.343885869
6787,0.235441312
6788,0.292641133
6789,0.245801508
6790,0.313124269
6791,0.211408332
6792,0.208242357
6793,0.231350735
6794,0.245705932
6795,0.241275862
6796,0.213278383
6797,0.242388934
6798,0.153063983
6799,0.269812346
6800,0.213108614
6801,0.228859872
6802,0.188628018
6803,0.206801444
6804,0.281758428
6805,0.187464878
6806,0.201730698
6807,0.230306745
6808,0.181380719
6809,0.231914312
6810,0.250153631
6811,0.233794197
6812,0.246299773
6813,0.187635124
6814,0.222144127
6815,0.219863042
6816,0.28884539
6817,0.262188792
6818,0.199793458
6819,0.212743893
6820,0.23384732
6821,0.233166337
6822,0.20020023
6823,0.223720565
6824,0.291595161
6825,0.229820445
6826,0.216509894
6827,0.248632342
6828,0.235262334
6829,0.233203277
6830,0.236782685
6831,0.228017762
6832,0.224446774
6833,0.221826762
6834,0.244161069
6835,0.233151153
6836,0.326355219
6837,0.201884061
6838,0.252947897
6839,0.273102015
6840,0.242265195
6841,0.2156405
6842,0.249002934
6843,0.201853499
6844,0.225698605
6845,0.219632983
6846,0.229978621
6847,0.274836451
6848,0.257238686
6849,0.262508541
6850,0.242318183
6851,0.258757412
6852,0.177176967
6853,0.230054021
6854,0.23794274
6855,0.209355801
6856,0.289350182
6857,0.19823873
6858,0.182391673
6859,0.213191688
6860,0.18705444
6861,0.220798671
6862,0.298832595
6863,0.262700915
6864,0.233216479
6865,0.230058536
6866,0.262130409
6867,0.265521556
6868,0.174079642
6869,0.190305963
6870,0.2449615
6871,0.194195107
6872,0.192899987
6873,0.218475997
6874,0.259351552
6875,0.20359394
6876,0.265047133
6877,0.180544659
6878,0.233114153
6879,0.233119637
6880,0.288789541
6881,0.221698463
6882,0.276564956
6883,0.215718821
6884,0.221915185
6885,0.212164536
6886,0.215872407
6887,0.2449276
6888,0.274232596
6889,0.234804302
6890,0.269798011
6891,0.260940015
6892,0.189333186
6893,0.237011552
6894,0.216529891
6895,0.243621722
6896,0.209672958
6897,0.218289405
6898,0.154522195
6899,0.278718054
6900,0.169326708
6901,0.229329899
6902,0.24634473
6903,0.196593136
6904,0.160004511
6905,0.232749015
6906,0.246699542
6907,0.229716256
6908,0.223215058
6909,0.257718235
6910,0.188087851
6911,0.2349713
6912,0.254810214
6913,0.190359563
6914,0.234085307
6915,0.239120454
6916,0.242145523
6917,0.243753195
6918,0.264447659
6919,0.220513895
6920,0.260840237
6921,0.216599286
6922,0.23082833
6923,0.216920763
6924,0.26394552
6925,0.200434268
6926,0.232804656
6927,0.208028898
6928,0.227168486
6929,0.166798577
6930,0.259537846
6931,0.211267665
6932,0.212440014
6933,0.24651283
6934,0.190728158
6935,0.238976285
6936,0.238668531
6937,0.210141405
6938,0.244802117
6939,0.2975173
6940,0.194793954
6941,0.22240214
6942,0.24455899
6943,0.277690589
6944,0.257559568
6945,0.248870045
6946,0.226488292
6947,0.219082788
6948,0.204074353
6949,0.250261903
6950,0.21986869
6951,0.230163112
6952,0.214012176
6953,0.207218736
6954,0.262845337
6955,0.225881502
6956,0.261909038
6957,0.23902601
6958,0.185530156
6959,0.166940331
6960,0.18362686
6961,0.252166212
6962,0.235132664
6963,0.227595478
6964,0.223227963
6965,0.229260489
6966,0.255527586
6967,0.238176838
6968,0.240317002
6969,0.226873294
6970,0.276070297
6971,0.289864987
6972,0.254278362
6973,0.205879405
6974,0.189272493
6975,0.197225109
6976,0.241086364
6977,0.23117952
6978,0.2117327
6979,0.186174527
6980,0.148567468
6981,0.188812748
6982,0.164492905
6983,0.279174745
6984,0.275291681
6985,0.270529062
6986,0.188327
6987,0.245243892
6988,0.283043087
6989,0.223067954
6990,0.240741313
6991,0.252265513
6992,0.236279011
6993,0.211636707
6994,0.186675251
6995,0.275681555
6996,0.216160551
6997,0.191516802
6998,0.216926634
6999,0.187211186
7000,0.263418525
7001,0.239284456
7002,0.258330762
7003,0.264608979
7004,0.193156123
7005,0.215767652
7006,0.27426663
7007,0.20292975
7008,0.249096274
7009,0.204623759
7010,0.233960882
7011,0.217940032
7012,0.288351834
7013,0.266882598
7014,0.213790298
7015,0.241817236
7016,0.203487143
7017,0.212615371
7018,1.303874493
7019,0.192939147
7020,0.193598971
7021,0.264363021
7022,0.265423685
7023,0.278463066
7024,0.244965419
7025,0.222070798
7026,0.205931082
7027,0.228168085
7028,0.246687829
7029,0.258263171
7030,0.239595413
7031,0.213456482
7032,0.242246911
7033,0.262430608
7034,0.238285258
7035,0.227728471
7036,0.180575326
7037,0.247794107
7038,0.233181193
7039,0.314096361
7040,0.286864072
7041,0.217035592
7042,0.274092346
7043,0.217812374
7044,0.177134901
7045,0.239051551
7046,0.233547106
7047,0.237543374
7048,0.199738696
7049,0.200436026
7050,0.21699968
7051,0.224226996
7052,0.224631056
7053,0.162841767
7054,0.216856211
7055,0.228569135
7056,0.291147143
7057,0.213136896
7058,0.245986134
7059,0.258564591
7060,0.233907223
7061,0.231409088
7062,0.242816642
7063,0.230469048
7064,0.239263192
7065,0.1762878
7066,0.261021316
7067,0.259890616
7068,0.221636459
7069,0.248039246
7070,0.199799597
7071,0.169448733
7072,0.207006931
7073,0.220802799
7074,0.213293552
7075,0.199730113
7076,0.307009041
7077,0.289138794
7078,0.230675876
7079,0.28271386
7080,0.212750062
7081,0.267436117
7082,0.219807312
7083,0.258226544
7084,0.227873608
7085,0.219396517
7086,0.264399856
7087,0.239107907
7088,0.225750878
7089,0.236205637
7090,0.245403141
7091,0.176916838
7092,0.208727092
7093,0.236675829
7094,0.219905287
7095,0.223471552
7096,0.247923464
7097,0.221345946
7098,0.208832175
7099,0.170109749
7100,0.27531302
7101,0.237176403
7102,0.260644287
7103,0.149118364
7104,0.252506614
7105,0.209535137
7106,0.142536625
7107,0.226327747
7108,0.177521914
7109,0.2236792
