Step,GAN_A-202102240258 - accuracy
5529,0.71875
5530,0.75
5531,0.75
5532,0.8125
5533,0.9375
5534,0.625
5535,0.625
5536,0.8125
5537,0.75
5538,0.75
5539,0.625
5540,0.71875
5541,0.75
5542,0.8125
5543,0.875
5544,0.65625
5545,0.78125
5546,0.8125
5547,0.84375
5548,0.875
5549,0.84375
5550,0.8125
5551,0.71875
5552,0.8125
5553,0.90625
5554,0.8125
5555,0.71875
5556,0.75
5557,0.84375
5558,0.71875
5559,0.84375
5560,0.84375
5561,0.8125
5562,0.71875
5563,0.8125
5564,0.75
5565,0.84375
5566,0.84375
5567,0.84375
5568,0.59375
5569,0.78125
5570,0.65625
5571,0.75
5572,0.875
5573,0.78125
5574,0.6875
5575,0.59375
5576,0.78125
5577,0.78125
5578,0.8125
5579,0.625
5580,0.84375
5581,0.90625
5582,0.78125
5583,0.71875
5584,0.71875
5585,0.6875
5586,0.71875
5587,0.6875
5588,0.78125
5589,0.75
5590,0.625
5591,0.75
5592,0.65625
5593,0.84375
5594,0.84375
5595,0.625
5596,0.78125
5597,0.65625
5598,0.6875
5599,0.84375
5600,0.59375
5601,0.84375
5602,0.59375
5603,0.75
5604,0.71875
5605,0.625
5606,0.625
5607,0.75
5608,0.71875
5609,0.75
5610,0.6875
5611,0.8125
5612,0.78125
5613,0.625
5614,0.875
5615,0.71875
5616,0.6875
5617,0.84375
5618,0.71875
5619,0.875
5620,0.84375
5621,0.75
5622,0.65625
5623,0.6875
5624,0.6875
5625,0.84375
5626,0.84375
5627,0.71875
5628,0.875
5629,0.75
5630,0.75
5631,0.84375
5632,0.65625
5633,0.625
5634,0.8125
5635,0.875
5636,0.65625
5637,0.625
5638,0.75
5639,0.75
5640,0.8125
5641,0.84375
5642,0.8125
5643,0.875
5644,0.71875
5645,0.90625
5646,0.875
5647,0.71875
5648,0.84375
5649,0.71875
5650,0.9375
5651,0.65625
5652,0.8125
5653,0.90625
5654,0.65625
5655,0.84375
5656,0.75
5657,0.71875
5658,0.59375
5659,0.71875
5660,0.65625
5661,0.5625
5662,0.5
5663,0.800000012
5664,0.84375
5665,0.6875
5666,0.78125
5667,0.75
5668,0.78125
5669,0.65625
5670,0.8125
5671,0.8125
5672,0.8125
5673,0.71875
5674,0.71875
5675,0.78125
5676,0.84375
5677,0.625
5678,0.71875
5679,0.78125
5680,0.84375
5681,0.78125
5682,0.625
5683,0.8125
5684,0.65625
5685,0.75
5686,0.71875
5687,0.71875
5688,0.6875
5689,0.875
5690,0.8125
5691,0.8125
5692,0.8125
5693,0.78125
5694,0.75
5695,0.84375
5696,0.84375
5697,0.71875
5698,0.6875
5699,0.78125
5700,0.8125
5701,0.84375
5702,0.75
5703,0.65625
5704,0.65625
5705,0.90625
5706,0.84375
5707,0.6875
5708,0.875
5709,0.75
5710,0.75
5711,0.71875
5712,0.78125
5713,0.75
5714,0.71875
5715,0.71875
5716,0.78125
5717,0.84375
5718,0.78125
5719,0.8125
5720,0.8125
5721,0.6875
5722,0.84375
5723,0.78125
5724,0.8125
5725,0.78125
5726,0.625
5727,0.75
5728,0.875
5729,0.5625
5730,0.75
5731,0.75
5732,0.8125
5733,0.8125
5734,0.71875
5735,0.71875
5736,0.78125
5737,0.6875
5738,0.75
5739,0.75
5740,0.78125
5741,0.90625
5742,0.8125
5743,0.75
5744,0.8125
5745,0.75
5746,0.6875
5747,0.75
5748,0.65625
5749,0.6875
5750,0.75
5751,0.75
5752,0.75
5753,0.71875
5754,0.75
5755,0.8125
5756,0.8125
5757,0.6875
5758,0.71875
5759,0.75
5760,0.75
5761,0.6875
5762,0.90625
5763,0.90625
5764,0.90625
5765,0.78125
5766,0.8125
5767,0.875
5768,0.78125
5769,0.8125
5770,0.8125
5771,0.8125
5772,0.75
5773,0.90625
5774,0.8125
5775,0.71875
5776,0.8125
5777,0.875
5778,0.6875
5779,0.6875
5780,0.71875
5781,0.84375
5782,0.75
5783,0.75
5784,0.75
5785,0.75
5786,0.8125
5787,0.78125
5788,0.875
5789,0.8125
5790,0.71875
5791,0.8125
5792,0.6875
5793,0.65625
5794,0.71875
5795,0.71875
5796,0.65625
5797,0.90625
5798,0.65625
5799,0.75
5800,0.75
5801,0.6875
5802,0.625
5803,0.8125
5804,0.625
5805,0.8125
5806,0.78125
5807,0.75
5808,0.78125
5809,0.8125
5810,0.78125
5811,0.875
5812,0.78125
5813,0.6875
5814,0.6875
5815,0.6875
5816,0.8125
5817,0.5625
5818,0.875
5819,0.75
5820,0.8125
5821,0.78125
5822,0.8125
5823,0.8125
5824,0.59375
5825,0.78125
5826,0.78125
5827,0.78125
5828,0.5625
5829,0.75
5830,0.9375
5831,0.8125
5832,0.71875
5833,0.6875
5834,0.65625
5835,0.9375
5836,0.6875
5837,0.78125
5838,0.71875
5839,0.75
5840,0.84375
5841,0.84375
5842,0.8125
5843,0.71875
5844,0.75
5845,0.84375
5846,0.71875
5847,0.84375
5848,0.84375
5849,0.625
5850,0.71875
5851,0.6875
5852,0.90625
5853,0.6875
5854,0.75
5855,0.8125
5856,0.6875
5857,0.8125
5858,0.84375
5859,0.78125
5860,0.78125
5861,0.875
5862,0.78125
5863,0.625
5864,0.78125
5865,0.6875
5866,0.71875
5867,0.78125
5868,0.75
5869,0.71875
5870,0.8125
5871,0.78125
5872,0.75
5873,0.75
5874,0.6875
5875,0.625
5876,0.78125
5877,0.6875
5878,0.8125
5879,0.6875
5880,0.78125
5881,0.84375
5882,0.8125
5883,0.78125
5884,0.71875
5885,0.71875
5886,0.78125
5887,0.6875
5888,0.71875
5889,0.78125
5890,0.6875
5891,0.75
5892,0.84375
5893,0.65625
5894,0.71875
5895,0.71875
5896,0.65625
5897,0.84375
5898,0.84375
5899,0.5625
5900,0.5
5901,0.75
5902,0.75
5903,0.65625
5904,0.625
5905,0.84375
5906,0.65625
5907,0.71875
5908,0.8125
5909,0.875
5910,0.9375
5911,0.875
5912,0.6875
5913,0.84375
5914,0.78125
5915,0.9375
5916,0.84375
5917,0.75
5918,0.6875
5919,0.84375
5920,0.8125
5921,0.8125
5922,0.875
5923,0.75
5924,0.78125
5925,0.75
5926,0.75
5927,0.71875
5928,0.625
5929,0.75
5930,0.8125
5931,0.8125
5932,0.6875
5933,0.8125
5934,0.71875
5935,0.78125
5936,0.875
5937,0.875
5938,0.75
5939,0.71875
5940,0.8125
5941,0.84375
5942,0.84375
5943,0.6875
5944,0.78125
5945,0.75
5946,0.6875
5947,0.625
5948,0.59375
5949,0.75
5950,0.78125
5951,0.8125
5952,0.8125
5953,0.8125
5954,0.75
5955,0.78125
5956,0.75
5957,0.75
5958,0.8125
5959,0.78125
5960,0.8125
5961,0.875
5962,0.625
5963,0.59375
5964,0.78125
5965,0.65625
5966,0.75
5967,0.6875
5968,0.6875
5969,0.75
5970,0.8125
5971,0.75
5972,0.8125
5973,0.65625
5974,0.65625
5975,0.875
5976,0.6875
5977,0.8125
5978,0.875
5979,0.6875
5980,0.8125
5981,0.84375
5982,0.8125
5983,0.59375
5984,0.78125
5985,0.84375
5986,0.875
5987,0.8125
5988,0.75
5989,0.78125
5990,0.9375
5991,0.875
5992,0.78125
5993,0.75
5994,0.78125
5995,0.78125
5996,0.84375
5997,0.8125
5998,0.84375
5999,0.8125
6000,0.78125
6001,0.6875
6002,0.90625
6003,0.84375
6004,0.75
6005,0.75
6006,0.8125
6007,0.78125
6008,0.78125
6009,0.71875
6010,0.875
6011,0.875
6012,0.9375
6013,0.6875
6014,0.8125
6015,0.8125
6016,0.875
6017,1
6018,0.71875
6019,0.75
6020,0.71875
6021,0.8125
6022,0.8125
6023,0.6875
6024,0.875
6025,0.78125
6026,0.75
6027,0.71875
6028,0.71875
6029,0.84375
6030,0.6875
6031,0.8125
6032,0.8125
6033,0.78125
6034,0.8125
6035,0.75
6036,0.71875
6037,0.6875
6038,0.65625
6039,0.875
6040,0.8125
6041,0.875
6042,0.875
6043,0.59375
6044,0.84375
6045,0.8125
6046,0.75
6047,0.78125
6048,0.59375
6049,0.8125
6050,0.75
6051,0.78125
6052,0.75
6053,0.875
6054,0.75
6055,0.84375
6056,0.78125
6057,0.75
6058,0.71875
6059,0.875
6060,0.6875
6061,0.84375
6062,0.59375
6063,0.78125
6064,0.875
6065,0.875
6066,0.6875
6067,0.90625
6068,0.90625
6069,0.875
6070,0.84375
6071,0.6875
6072,0.90625
6073,0.8125
6074,0.78125
6075,0.84375
6076,0.9375
6077,0.875
6078,0.8125
6079,0.84375
6080,0.84375
6081,0.78125
6082,0.8125
6083,0.71875
6084,0.78125
6085,0.78125
6086,0.84375
6087,0.8125
6088,0.6875
6089,0.75
6090,0.8125
6091,0.75
6092,0.71875
6093,0.8125
6094,0.71875
6095,0.78125
6096,0.59375
6097,0.84375
6098,0.6875
6099,0.78125
6100,0.6875
6101,0.75
6102,0.78125
6103,0.65625
6104,0.75
6105,0.78125
6106,0.6875
6107,0.78125
6108,0.84375
6109,0.875
6110,0.71875
6111,0.6875
6112,0.6875
6113,0.78125
6114,0.6875
6115,0.59375
6116,0.84375
6117,0.71875
6118,0.59375
6119,0.875
6120,0.75
6121,0.8125
6122,0.78125
6123,0.90625
6124,0.8125
6125,0.8125
6126,0.78125
6127,0.75
6128,0.71875
6129,0.875
6130,0.84375
6131,0.84375
6132,0.625
6133,0.78125
6134,0.8125
6135,0.8125
6136,0.8125
6137,0.65625
6138,0.78125
6139,0.8125
6140,0.8125
6141,0.71875
6142,0.6875
6143,0.84375
6144,0.75
6145,0.8125
6146,0.78125
6147,0.75
6148,0.75
6149,0.8125
6150,0.875
6151,0.875
6152,0.8125
6153,0.78125
6154,0.78125
6155,0.71875
6156,0.71875
6157,0.84375
6158,0.71875
6159,0.90625
6160,0.8125
6161,0.75
6162,0.78125
6163,0.9375
6164,0.78125
6165,0.75
6166,0.8125
6167,0.75
6168,0.8125
6169,0.84375
6170,0.9375
6171,0.84375
6172,0.75
6173,0.8125
6174,0.90625
6175,0.84375
6176,0.9375
6177,0.65625
6178,0.71875
6179,0.75
6180,0.75
6181,0.78125
6182,0.84375
6183,0.78125
6184,0.71875
6185,0.78125
6186,0.71875
6187,0.8125
6188,0.6875
6189,0.6875
6190,0.78125
6191,0.78125
6192,0.78125
6193,0.75
6194,0.6875
6195,0.78125
6196,0.59375
6197,0.78125
6198,0.90625
6199,0.6875
6200,0.875
6201,0.8125
6202,0.8125
6203,0.6875
6204,0.84375
6205,0.78125
6206,0.75
6207,0.75
6208,0.8125
6209,0.875
6210,0.71875
6211,0.8125
6212,0.8125
6213,0.84375
6214,0.84375
6215,0.6875
6216,0.75
6217,0.6875
6218,0.78125
6219,0.71875
6220,0.8125
6221,0.75
6222,0.8125
6223,0.84375
6224,0.75
6225,0.84375
6226,0.75
6227,0.78125
6228,0.78125
6229,0.71875
6230,0.8125
6231,0.90625
6232,0.78125
6233,0.78125
6234,0.75
6235,0.65625
6236,0.75
6237,0.9375
6238,0.75
6239,0.78125
6240,0.78125
6241,0.84375
6242,0.8125
6243,0.65625
6244,0.78125
6245,0.75
6246,0.65625
6247,0.84375
6248,0.71875
6249,0.78125
6250,0.6875
6251,0.875
6252,0.84375
6253,0.71875
6254,0.84375
6255,0.78125
6256,0.8125
6257,0.8125
6258,0.9375
6259,0.875
6260,0.8125
6261,0.71875
6262,0.8125
6263,0.875
6264,0.84375
6265,0.8125
6266,0.8125
6267,0.84375
6268,0.84375
6269,0.8125
6270,0.8125
6271,0.8125
6272,0.90625
6273,0.84375
6274,0.8125
6275,0.90625
6276,0.6875
6277,0.84375
6278,0.84375
6279,0.75
6280,0.8125
6281,0.875
6282,0.71875
6283,0.90625
6284,0.84375
6285,0.75
6286,0.84375
6287,0.75
6288,0.8125
6289,0.8125
6290,0.96875
6291,0.875
6292,0.75
6293,0.8125
6294,0.75
6295,0.8125
6296,0.8125
6297,0.78125
6298,0.84375
6299,0.8125
6300,0.875
6301,0.875
6302,0.84375
6303,0.84375
6304,0.8125
6305,0.84375
6306,0.875
6307,0.75
6308,0.90625
6309,0.90625
6310,0.90625
6311,0.875
6312,0.78125
6313,0.96875
6314,0.8125
6315,0.875
6316,0.8125
6317,0.71875
6318,0.96875
6319,0.78125
6320,0.78125
6321,0.78125
6322,0.875
6323,0.90625
6324,0.78125
6325,0.84375
6326,0.90625
6327,0.875
6328,0.9375
6329,0.84375
6330,0.875
6331,0.875
6332,0.9375
6333,0.71875
6334,0.9375
6335,0.84375
6336,0.875
6337,0.8125
6338,0.84375
6339,0.9375
6340,0.75
6341,0.71875
6342,0.90625
6343,0.875
6344,0.90625
6345,0.75
6346,0.90625
6347,0.875
6348,0.875
6349,0.96875
6350,0.78125
6351,0.875
6352,0.84375
6353,0.6875
6354,0.84375
6355,0.84375
6356,0.875
6357,0.84375
6358,0.875
6359,0.875
6360,0.8125
6361,0.71875
6362,0.90625
6363,0.84375
6364,0.875
6365,0.875
6366,0.625
6367,0.8125
6368,0.84375
6369,0.84375
6370,0.71875
6371,0.600000024
6372,0.75
6373,0.71875
6374,0.875
6375,0.84375
6376,0.8125
6377,0.84375
6378,0.78125
6379,0.84375
6380,0.96875
6381,0.8125
6382,0.84375
6383,0.78125
6384,0.84375
6385,0.875
6386,0.96875
6387,0.875
6388,0.84375
6389,0.71875
6390,0.90625
6391,0.78125
6392,0.875
6393,0.78125
6394,0.78125
6395,0.78125
6396,0.9375
6397,0.84375
6398,0.90625
6399,0.84375
6400,0.78125
6401,0.9375
6402,0.8125
6403,0.8125
6404,0.78125
6405,0.78125
6406,0.90625
6407,0.78125
6408,0.8125
6409,0.8125
6410,0.84375
6411,0.84375
6412,0.75
6413,0.78125
6414,0.84375
6415,0.75
6416,0.90625
6417,0.875
6418,0.90625
6419,0.84375
6420,0.90625
6421,0.8125
6422,0.78125
6423,0.78125
6424,0.8125
6425,0.90625
6426,0.90625
6427,0.75
6428,1
6429,0.875
6430,0.875
6431,0.875
6432,0.9375
6433,0.84375
6434,0.84375
6435,0.71875
6436,0.84375
6437,0.875
6438,0.875
6439,0.84375
6440,0.84375
6441,0.84375
6442,0.8125
6443,0.71875
6444,0.875
6445,0.8125
6446,0.8125
6447,0.75
6448,0.6875
6449,0.84375
6450,0.84375
6451,0.8125
6452,0.78125
6453,0.75
6454,0.875
6455,0.84375
6456,0.875
6457,0.875
6458,0.75
6459,0.75
6460,0.875
6461,0.78125
6462,0.90625
6463,0.8125
6464,0.84375
6465,0.75
6466,0.90625
6467,0.84375
6468,0.90625
6469,0.84375
6470,0.9375
6471,0.75
6472,0.8125
6473,0.875
6474,0.90625
6475,0.6875
6476,0.875
6477,0.78125
6478,0.875
6479,0.875
6480,0.875
6481,0.8125
6482,0.875
6483,0.78125
6484,0.75
6485,0.65625
6486,0.6875
6487,0.78125
6488,0.71875
6489,0.78125
6490,0.625
6491,0.875
6492,0.84375
6493,0.78125
6494,0.75
6495,0.90625
6496,0.78125
6497,0.78125
6498,0.84375
6499,0.6875
6500,0.75
6501,0.78125
6502,0.625
6503,0.6875
6504,0.84375
6505,0.6875
6506,0.75
6507,0.8125
6508,0.8125
6509,0.75
6510,0.8125
6511,0.875
6512,0.71875
6513,0.75
6514,0.90625
6515,0.71875
6516,0.84375
6517,0.6875
6518,0.84375
6519,0.8125
6520,0.78125
6521,0.84375
6522,0.71875
6523,0.71875
6524,0.6875
6525,0.8125
6526,0.78125
6527,0.875
6528,0.84375
6529,0.78125
6530,0.65625
6531,0.6875
6532,0.75
6533,0.75
6534,0.6875
6535,0.84375
6536,0.90625
6537,0.75
6538,0.65625
6539,0.90625
6540,0.875
6541,0.71875
6542,0.8125
6543,0.875
6544,0.78125
6545,0.875
6546,0.75
6547,0.71875
6548,0.71875
6549,0.84375
6550,0.71875
6551,0.90625
6552,0.90625
6553,0.8125
6554,0.84375
6555,0.84375
6556,0.84375
6557,0.75
6558,0.65625
6559,0.78125
6560,0.78125
6561,0.75
6562,0.8125
6563,0.59375
6564,0.71875
6565,0.90625
6566,0.8125
6567,0.90625
6568,0.6875
6569,0.8125
6570,0.625
6571,0.875
6572,0.84375
6573,0.875
6574,0.90625
6575,0.78125
6576,0.84375
6577,0.875
6578,0.78125
6579,0.84375
6580,0.8125
6581,0.78125
6582,0.84375
6583,0.8125
6584,0.84375
6585,0.90625
6586,0.8125
6587,0.78125
6588,0.75
6589,0.875
6590,0.8125
6591,0.6875
6592,0.71875
6593,0.625
6594,0.8125
6595,0.8125
6596,0.96875
6597,0.78125
6598,0.8125
6599,0.84375
6600,0.84375
6601,0.84375
6602,0.78125
6603,0.78125
6604,0.84375
6605,0.8125
6606,0.6875
6607,0.6875
6608,0.78125
6609,0.78125
6610,0.71875
6611,0.59375
6612,0.75
6613,0.8125
6614,0.71875
6615,0.71875
6616,0.78125
6617,0.6875
6618,0.5
6619,0.78125
6620,0.6875
6621,0.78125
6622,0.78125
6623,0.6875
6624,0.8125
6625,0.65625
6626,0.71875
6627,0.71875
6628,0.5625
6629,0.75
6630,0.71875
6631,0.78125
6632,0.71875
6633,0.6875
6634,0.8125
6635,0.84375
6636,0.71875
6637,0.78125
6638,0.71875
6639,0.84375
6640,0.84375
6641,0.6875
6642,0.71875
6643,0.8125
6644,0.8125
6645,0.875
6646,0.78125
6647,0.78125
6648,0.84375
6649,0.78125
6650,0.875
6651,0.8125
6652,0.75
6653,0.625
6654,0.59375
6655,0.625
6656,0.875
6657,0.71875
6658,0.625
6659,0.84375
6660,0.71875
6661,0.6875
6662,0.84375
6663,0.8125
6664,0.90625
6665,0.78125
6666,0.625
6667,0.90625
6668,0.90625
6669,0.625
6670,0.6875
6671,0.75
6672,0.8125
6673,0.9375
6674,0.71875
6675,0.78125
6676,0.84375
6677,0.875
6678,0.75
6679,0.875
6680,0.9375
6681,0.84375
6682,0.90625
6683,0.9375
6684,0.71875
6685,0.875
6686,0.75
6687,0.8125
6688,0.8125
6689,0.78125
6690,0.625
6691,0.71875
6692,0.65625
6693,0.71875
6694,0.75
6695,0.71875
6696,0.84375
6697,0.71875
6698,0.71875
6699,0.75
6700,0.46875
6701,0.625
6702,0.78125
6703,0.625
6704,0.78125
6705,0.6875
6706,0.71875
6707,0.75
6708,0.71875
6709,0.75
6710,0.625
6711,0.78125
6712,0.84375
6713,0.71875
6714,0.625
6715,0.6875
6716,0.4375
6717,0.78125
6718,0.71875
6719,0.65625
6720,0.71875
6721,0.6875
6722,0.65625
6723,0.65625
6724,0.5625
6725,0.600000024
6726,0.65625
6727,0.625
6728,0.78125
6729,0.78125
6730,0.84375
6731,0.6875
6732,0.71875
6733,0.78125
6734,0.71875
6735,0.8125
6736,0.875
6737,0.75
6738,0.875
6739,0.75
6740,0.84375
6741,0.9375
6742,0.75
6743,0.84375
6744,0.71875
6745,0.96875
6746,0.6875
6747,0.8125
6748,0.84375
6749,0.8125
6750,0.84375
6751,0.90625
6752,0.84375
6753,0.75
6754,0.96875
6755,0.78125
6756,0.875
6757,0.84375
6758,0.84375
6759,0.875
6760,0.90625
6761,0.8125
6762,0.8125
6763,0.8125
6764,0.9375
6765,0.75
6766,0.90625
6767,0.96875
6768,0.8125
6769,0.75
6770,0.84375
6771,0.8125
6772,0.8125
6773,0.59375
6774,0.75
6775,0.8125
6776,0.78125
6777,0.75
6778,0.78125
6779,0.78125
6780,0.71875
6781,0.78125
6782,0.78125
6783,0.75
6784,0.71875
6785,0.5625
6786,0.71875
6787,0.84375
6788,0.59375
6789,0.78125
6790,0.5625
6791,0.8125
6792,0.6875
6793,0.78125
6794,0.8125
6795,0.71875
6796,0.8125
6797,0.71875
6798,0.875
6799,0.90625
6800,0.84375
6801,0.875
6802,0.875
6803,0.90625
6804,0.6875
6805,0.90625
6806,0.84375
6807,0.96875
6808,0.78125
6809,0.875
6810,0.90625
6811,0.84375
6812,0.9375
6813,0.84375
6814,0.84375
6815,0.84375
6816,0.75
6817,0.8125
6818,0.84375
6819,0.8125
6820,0.84375
6821,0.8125
6822,0.9375
6823,0.75
6824,0.8125
6825,0.875
6826,0.90625
6827,0.75
6828,0.78125
6829,0.8125
6830,0.8125
6831,0.90625
6832,0.8125
6833,0.75
6834,0.9375
6835,0.8125
6836,0.71875
6837,0.84375
6838,0.875
6839,0.96875
6840,0.875
6841,0.875
6842,0.8125
6843,0.90625
6844,0.84375
6845,0.8125
6846,0.84375
6847,0.8125
6848,0.5625
6849,0.875
6850,0.78125
6851,0.875
6852,0.78125
6853,0.84375
6854,0.75
6855,0.84375
6856,0.71875
6857,0.8125
6858,0.71875
6859,0.90625
6860,0.90625
6861,0.84375
6862,0.71875
6863,0.71875
6864,0.8125
6865,0.84375
6866,0.71875
6867,0.78125
6868,0.875
6869,0.75
6870,0.78125
6871,0.75
6872,0.75
6873,0.8125
6874,0.78125
6875,0.875
6876,0.78125
6877,0.8125
6878,0.75
6879,0.71875
6880,0.78125
6881,0.78125
6882,0.75
6883,0.8125
6884,0.90625
6885,0.78125
6886,0.75
6887,0.71875
6888,0.59375
6889,0.75
6890,0.71875
6891,0.625
6892,0.78125
6893,0.6875
6894,0.84375
6895,0.75
6896,0.75
6897,0.8125
6898,0.8125
6899,0.65625
6900,0.875
6901,0.875
6902,0.78125
6903,0.8125
6904,0.8125
6905,0.5625
6906,0.75
6907,0.65625
6908,0.75
6909,0.78125
6910,0.78125
6911,0.78125
6912,0.6875
6913,0.875
6914,0.84375
6915,0.78125
6916,0.71875
6917,0.75
6918,0.71875
6919,0.78125
6920,0.625
6921,0.71875
6922,0.6875
6923,0.875
6924,0.75
6925,0.59375
6926,0.78125
6927,0.8125
6928,0.6875
6929,0.84375
6930,0.75
6931,0.8125
6932,0.75
6933,0.78125
6934,0.75
6935,0.75
6936,0.78125
6937,0.75
6938,0.71875
6939,0.65625
6940,0.78125
6941,0.71875
6942,0.71875
6943,0.6875
6944,0.65625
6945,0.8125
6946,0.8125
6947,0.8125
6948,0.8125
6949,0.65625
6950,0.875
6951,0.75
6952,0.8125
6953,0.8125
6954,0.84375
6955,0.6875
6956,0.625
6957,0.75
6958,0.78125
6959,0.875
6960,0.75
6961,0.78125
6962,0.6875
6963,0.84375
6964,0.78125
6965,0.65625
6966,0.65625
6967,0.75
6968,0.75
6969,0.75
6970,0.5625
6971,0.84375
6972,0.78125
6973,0.84375
6974,0.84375
6975,0.8125
6976,0.59375
6977,0.75
6978,0.84375
6979,0.71875
6980,0.84375
6981,0.9375
6982,0.96875
6983,0.5625
6984,0.71875
6985,0.65625
6986,0.8125
6987,0.78125
6988,0.78125
6989,0.65625
6990,0.84375
6991,0.71875
6992,0.6875
6993,0.75
6994,0.8125
6995,0.5625
6996,0.84375
6997,0.90625
6998,0.78125
6999,0.78125
7000,0.75
7001,0.75
7002,0.875
7003,0.6875
7004,0.875
7005,0.65625
7006,0.71875
7007,0.65625
7008,0.75
7009,0.6875
7010,0.8125
7011,0.84375
7012,0.6875
7013,0.6875
7014,0.71875
7015,0.6875
7016,0.8125
7017,0.75
7018,0.84375
7019,0.78125
7020,0.875
7021,0.78125
7022,0.75
7023,0.65625
7024,0.6875
7025,0.75
7026,0.90625
7027,0.71875
7028,0.8125
7029,0.90625
7030,0.78125
7031,0.90625
7032,0.875
7033,0.75
7034,0.75
7035,0.84375
7036,0.9375
7037,0.84375
7038,0.65625
7039,0.71875
7040,0.8125
7041,0.84375
7042,0.78125
7043,0.75
7044,0.875
7045,0.71875
7046,0.90625
7047,0.8125
7048,0.90625
7049,0.875
7050,0.84375
7051,0.84375
7052,0.6875
7053,0.90625
7054,0.8125
7055,0.90625
7056,0.65625
7057,0.84375
7058,0.78125
7059,0.75
7060,0.875
7061,0.84375
7062,0.8125
7063,0.78125
7064,0.8125
7065,0.8125
7066,0.75
7067,0.6875
7068,0.90625
7069,0.8125
7070,0.8125
7071,0.90625
7072,0.90625
7073,0.78125
7074,0.90625
7075,0.84375
7076,0.78125
7077,0.6875
7078,0.875
7079,1
7080,0.875
7081,0.90625
7082,0.90625
7083,0.6875
7084,0.8125
7085,0.875
7086,0.75
7087,0.8125
7088,0.78125
7089,0.84375
7090,0.78125
7091,0.78125
7092,0.84375
7093,0.84375
7094,0.78125
7095,0.84375
7096,0.8125
7097,0.875
7098,0.9375
7099,0.875
7100,0.78125
7101,0.71875
7102,0.78125
7103,0.9375
7104,0.6875
7105,0.78125
7106,0.78125
7107,0.8125
7108,0.8125
7109,0.875
7110,0.84375
7111,0.8125
7112,0.8125
7113,0.75
7114,0.90625
7115,0.90625
7116,0.90625
7117,0.8125
7118,0.90625
7119,0.84375
7120,0.84375
7121,0.90625
7122,0.8125
7123,0.84375
7124,0.9375
7125,0.875
7126,0.875
7127,0.8125
7128,0.8125
7129,0.84375
7130,0.8125
7131,0.71875
7132,0.84375
7133,0.9375
7134,0.84375
7135,0.71875
7136,0.84375
7137,0.75
7138,0.96875
7139,0.78125
7140,0.78125
7141,0.84375
7142,0.84375
7143,0.84375
7144,0.9375
7145,0.9375
7146,0.78125
7147,0.8125
7148,0.84375
7149,0.71875
7150,0.8125
7151,0.65625
7152,0.78125
7153,0.59375
7154,0.78125
7155,0.65625
7156,0.71875
7157,0.5625
7158,0.71875
7159,0.65625
7160,0.6875
7161,0.6875
7162,0.84375
7163,0.75
7164,0.8125
7165,0.75
7166,0.8125
7167,0.9375
7168,0.8125
7169,0.6875
7170,0.8125
7171,0.71875
7172,0.625
7173,0.90625
7174,0.75
7175,0.71875
7176,0.6875
7177,0.75
7178,0.84375
7179,0.65625
7180,0.6875
7181,0.65625
7182,0.875
7183,0.8125
7184,0.5625
7185,0.59375
7186,0.9375
7187,0.6875
7188,0.75
7189,0.71875
7190,0.75
7191,0.8125
7192,0.75
7193,0.78125
7194,0.84375
7195,0.8125
7196,0.78125
7197,0.84375
7198,0.875
7199,0.78125
7200,0.75
7201,0.90625
7202,0.78125
7203,0.78125
7204,0.59375
7205,0.875
7206,0.875
7207,0.875
7208,0.84375
7209,0.78125
7210,0.875
7211,0.90625
7212,0.8125
7213,0.75
7214,0.78125
7215,0.875
7216,0.75
7217,0.75
7218,0.84375
7219,0.875
7220,0.84375
7221,0.6875
7222,0.78125
7223,0.71875
7224,0.9375
7225,0.84375
7226,0.71875
7227,0.78125
7228,0.875
7229,0.625
7230,0.875
7231,0.9375
7232,0.90625
7233,0.875
7234,0.96875
7235,0.875
7236,0.84375
7237,0.6875
7238,0.875
7239,0.78125
7240,0.90625
7241,0.6875
7242,0.8125
7243,0.84375
7244,0.84375
7245,0.8125
7246,0.8125
7247,0.9375
7248,0.84375
7249,0.8125
7250,0.8125
7251,0.875
7252,0.78125
7253,0.875
7254,0.875
7255,0.78125
7256,0.8125
7257,0.8125
7258,0.84375
7259,0.84375
7260,0.875
7261,0.8125
7262,0.78125
7263,0.8125
7264,0.9375
7265,0.875
7266,0.65625
7267,0.78125
7268,0.8125
7269,0.78125
7270,0.84375
7271,0.78125
7272,0.6875
7273,0.75
7274,0.875
7275,0.6875
7276,0.75
7277,0.8125
7278,0.6875
7279,0.90625
7280,0.75
7281,0.90625
7282,0.78125
7283,0.78125
7284,0.8125
7285,0.8125
7286,0.875
7287,0.875
7288,0.875
7289,0.8125
7290,0.8125
7291,0.75
7292,0.84375
7293,0.71875
7294,0.78125
7295,0.84375
7296,0.8125
7297,0.875
7298,0.875
7299,0.75
7300,0.90625
7301,0.78125
7302,0.875
7303,0.65625
7304,0.875
7305,0.71875
7306,0.875
7307,0.8125
7308,0.90625
7309,0.875
7310,0.84375
7311,0.84375
7312,0.84375
7313,0.90625
7314,0.8125
7315,0.8125
7316,0.8125
7317,0.78125
7318,0.6875
7319,0.78125
7320,0.71875
7321,0.9375
7322,0.84375
7323,0.75
7324,0.8125
7325,0.75
7326,0.71875
7327,0.8125
7328,0.875
7329,0.875
7330,0.78125
7331,0.8125
7332,0.75
